periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,142,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,119,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,S/Art,FALSIFICACIÓN DE DOCUMENTOS EN GENERAL,3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,14,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,S/Art,DESAPARICIÓN FORZADA,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,17,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,6,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,4,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,58,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,11,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,10,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",5,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,155,Agravante por razón de la función,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE EXPRESION,169,Violación de la libertad de expresión,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,83,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,51,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,57,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,237,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,7,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,35,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,201,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,5,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",123,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",108,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,38,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,12,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,8,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",290,Ejercicio ilegal de la medicina,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",292,Violación de medidas sanitarias,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294,"Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios",2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-B,"Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado",12,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-C,Agravantes,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,74,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,12,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-B,Tráfico Ilícito de Insumos Químicos y Productos Fiscalizados.,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",297,Formas agravadas,33,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,69,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",299,Posesión no punible,7,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",S/Art,DELITOS CONTRA LA SALUD PÚBLICA,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA LA SEGURIDAD PUBLICA (Sin especificar delito subgenérico),S/Art,DELITO CONTRA LA SEGURIDAD PÚBLICA,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",280,Atentado contra los medios de transporte colectivo o de comunicación,3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",281,Atentado contra la seguridad común,3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",282,Forma culposa,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",283,Entorpecimiento al funcionamiento de servicios públicos,66,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",285,Sustitución o impedimento de funciones en medio de transporte,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",S/Art,"DELITOS CONTRA LOS MEDIOS DE TRANSPORTE, COMUNICACIÓN Y OTROS SERVICIOS PÚBLICOS",1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,14,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,1913,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274-A,Manipulación en estado de ebriedad o drogadicción,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,275,Formas agravadas,3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,276,Estragos especiales,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,277,Daños de obras para la defensa común,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,"Fabricación, suministro o tenencia de materiales peligrosos",5,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,"Producción, desarrollo y comercialización ilegal de armas químicas",4,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,"Fabricación, comercialización, uso o porte de armas",7,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,S/Art,DELITOS DE PELIGRO COMÚN ,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,54,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315-A,Delito de grave perturbación de la tranquilidad pública,6,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,316,Apología,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,15,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-A,Marcaje o reglaje,3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,5,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,S/Art,DELITOS CONTRA LA PAZ PÚBLICA,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,10,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,115,Aborto consentido,7,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,116,Aborto sin consentimiento,9,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,117,Agravación de la pena por la calidad del sujeto,2,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,120,Aborto sentimental y eugenésico,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,CONTRA LA VIDA/EL CUERPO Y LA SALUD (Sin especificar delito subgenérico),S/Art,"DELITOS CONTRA LA VIDA, EL CUERPO Y  LA  SALUD",8,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,125,Exposición o abandono peligrosos,32,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,126,Omisión de socorro y exposición a peligro,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,127,Omisión de auxilio o aviso a la autoridad,3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,128,Exposición a peligro de persona dependiente,15,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,129,Formas agravadas (Art. 125 y 128),4,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,255,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,19,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,16,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-C,Sicariato,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,110,Infanticidio,1,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,68,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,113,Instigación o ayuda al suicidio,26,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,S/Art,HOMICIDIO,31,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,156,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
ENERO - MAYO,2023,06/06/2023,CUSCO,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-A,"Formas agravadas. Lesiones graves - víctima menor de edad, adulto mayor o persona con discapadidad",3,080108,CUSCO,CUSCO,WANCHAQ,19/06/2023
